"","Sale 1 Price","Sale 2 Price","Date Sale 1","Date Sale 2","City","Time Interval","Atlanta","Chicago","Dallas","Oakland"
"1107",25000,38000,8,17,2,9,0,1,0,0
"1108",122500,153500,34,42,2,8,0,1,0,0
"1109",164000,168500,57,60,2,3,0,1,0,0
"1110",63900,77500,43,58,2,15,0,1,0,0
"1111",35800,59000,36,56,2,20,0,1,0,0
"1112",36900,41500,30,40,2,10,0,1,0,0
"1113",75000,80000,52,57,2,5,0,1,0,0
"1114",50900,45800,39,42,2,3,0,1,0,0
"1115",68500,68500,53,54,2,1,0,1,0,0
"1116",47000,53900,44,49,2,5,0,1,0,0
"1117",169900,177900,60,61,2,1,0,1,0,0
"1118",39000,63200,34,54,2,20,0,1,0,0
"1119",31500,38500,7,14,2,7,0,1,0,0
"1120",70000,86400,38,53,2,15,0,1,0,0
"1121",5760,5300,19,24,2,5,0,1,0,0
"1122",48000,59500,18,38,2,20,0,1,0,0
"1123",104900,119500,46,61,2,15,0,1,0,0
"1124",59000,83200,45,63,2,18,0,1,0,0
"1125",13600,20500,8,36,2,28,0,1,0,0
"1126",32000,65000,12,40,2,28,0,1,0,0
"1127",41500,37900,54,65,2,11,0,1,0,0
"1128",66900,68500,55,63,2,8,0,1,0,0
"1129",149900,180000,50,60,2,10,0,1,0,0
"1130",24900,26500,18,25,2,7,0,1,0,0
"1131",27400,36900,24,36,2,12,0,1,0,0
"1132",45200,93500,15,60,2,45,0,1,0,0
"1133",47670,56500,45,56,2,11,0,1,0,0
"1134",24000,30000,40,65,2,25,0,1,0,0
"1135",5080,4850,28,34,2,6,0,1,0,0
"1136",26500,36500,32,50,2,18,0,1,0,0
"1137",40200,43600,39,40,2,1,0,1,0,0
"1138",46300,54000,39,48,2,9,0,1,0,0
"1139",63000,85000,37,62,2,25,0,1,0,0
"1140",62300,96500,38,63,2,25,0,1,0,0
"1141",42500,69800,37,55,2,18,0,1,0,0
"1142",71200,76500,45,54,2,9,0,1,0,0
"1143",64000,69000,44,47,2,3,0,1,0,0
"1144",120500,111000,48,56,2,8,0,1,0,0
"1145",27700,27900,40,66,2,26,0,1,0,0
"1146",23900,40000,31,58,2,27,0,1,0,0
"1147",17000,33500,16,53,2,37,0,1,0,0
"1148",37500,40900,53,59,2,6,0,1,0,0
"1149",42700,57000,14,42,2,28,0,1,0,0
"1150",75700,107650,39,51,2,12,0,1,0,0
"1151",75000,118750,25,57,2,32,0,1,0,0
"1152",89900,94900,47,55,2,8,0,1,0,0
"1153",59860,62900,43,50,2,7,0,1,0,0
"1154",71000,91300,39,54,2,15,0,1,0,0
"1155",45000,67700,30,47,2,17,0,1,0,0
"1156",43500,75000,32,65,2,33,0,1,0,0
"1157",40700,46500,29,31,2,2,0,1,0,0
"1158",31900,39300,39,51,2,12,0,1,0,0
"1159",25300,33500,7,29,2,22,0,1,0,0
"1160",33000,56600,29,52,2,23,0,1,0,0
"1161",31800,67000,11,41,2,30,0,1,0,0
"1162",89500,89500,62,63,2,1,0,1,0,0
"1163",23000,69000,13,66,2,53,0,1,0,0
"1164",38300,42800,30,37,2,7,0,1,0,0
"1165",30000,38400,13,29,2,16,0,1,0,0
"1166",48600,55070,42,43,2,1,0,1,0,0
"1167",16500,20000,8,31,2,23,0,1,0,0
"1168",99900,118000,43,61,2,18,0,1,0,0
"1169",20800,24200,6,32,2,26,0,1,0,0
"1170",54200,70000,40,56,2,16,0,1,0,0
"1171",45900,61000,39,50,2,11,0,1,0,0
"1172",197750,215000,55,56,2,1,0,1,0,0
"1173",41500,85000,10,38,2,28,0,1,0,0
"1174",42000,62500,22,39,2,17,0,1,0,0
"1175",128500,135000,57,63,2,6,0,1,0,0
"1176",81900,76800,59,62,2,3,0,1,0,0
"1177",29700,33900,5,27,2,22,0,1,0,0
"1178",83900,88200,46,53,2,7,0,1,0,0
"1179",104800,130000,39,51,2,12,0,1,0,0
"1180",50000,97730,26,61,2,35,0,1,0,0
"1181",58900,110000,27,63,2,36,0,1,0,0
"1182",54900,57500,57,61,2,4,0,1,0,0
"1183",47720,46320,43,44,2,1,0,1,0,0
"1184",63900,79500,46,57,2,11,0,1,0,0
"1185",40000,43900,29,40,2,11,0,1,0,0
"1186",53250,54900,61,62,2,1,0,1,0,0
"1187",17400,28900,15,46,2,31,0,1,0,0
"1188",23400,34000,5,33,2,28,0,1,0,0
"1189",84500,110500,43,61,2,18,0,1,0,0
"1190",17500,21700,6,32,2,26,0,1,0,0
"1191",21900,43000,6,45,2,39,0,1,0,0
"1192",73000,81000,23,31,2,8,0,1,0,0
"1193",20200,35900,6,30,2,24,0,1,0,0
"1194",32000,60000,23,46,2,23,0,1,0,0
"1195",31500,36800,6,34,2,28,0,1,0,0
"1196",16700,24450,16,50,2,34,0,1,0,0
"1197",20000,28000,10,40,2,30,0,1,0,0
"1198",150000,198800,22,49,2,27,0,1,0,0
"1199",10020,24700,53,57,2,4,0,1,0,0
"1200",60000,75000,17,46,2,29,0,1,0,0
"1201",83500,89900,61,62,2,1,0,1,0,0
"1202",105000,173500,49,54,2,5,0,1,0,0
"1203",74000,81900,45,53,2,8,0,1,0,0
"1204",56500,59900,43,54,2,11,0,1,0,0
"1205",43800,48200,38,47,2,9,0,1,0,0
"1206",56000,78000,23,46,2,23,0,1,0,0
"1207",24660,36000,50,57,2,7,0,1,0,0
"1208",24300,57750,5,57,2,52,0,1,0,0
"1209",60000,71500,45,57,2,12,0,1,0,0
"1210",135000,145000,54,59,2,5,0,1,0,0
"1211",164900,172550,55,57,2,2,0,1,0,0
"1212",34500,37200,57,59,2,2,0,1,0,0
"1213",43500,71000,9,44,2,35,0,1,0,0
"1214",90000,125000,42,53,2,11,0,1,0,0
"1215",43900,50000,50,56,2,6,0,1,0,0
"1216",70500,74000,38,43,2,5,0,1,0,0
"1217",16000,28500,27,46,2,19,0,1,0,0
"1218",78900,80750,46,47,2,1,0,1,0,0
"1219",78120,76500,49,51,2,2,0,1,0,0
"1220",21000,26900,37,45,2,8,0,1,0,0
"1221",24700,34000,10,26,2,16,0,1,0,0
"1222",25600,49500,30,57,2,27,0,1,0,0
"1223",17800,32570,27,45,2,18,0,1,0,0
"1224",52000,76000,46,65,2,19,0,1,0,0
"1225",36500,46200,19,39,2,20,0,1,0,0
"1226",173500,231200,37,40,2,3,0,1,0,0
"1227",35000,44200,20,36,2,16,0,1,0,0
"1228",20500,23500,7,23,2,16,0,1,0,0
"1229",66000,69900,48,53,2,5,0,1,0,0
"1230",103900,122000,53,63,2,10,0,1,0,0
"1231",53400,68000,38,42,2,4,0,1,0,0
"1232",207350,250000,42,50,2,8,0,1,0,0
"1233",90900,104500,38,47,2,9,0,1,0,0
"1234",27900,36000,35,54,2,19,0,1,0,0
"1235",17000,18700,14,30,2,16,0,1,0,0
"1236",145000,160000,56,62,2,6,0,1,0,0
"1237",37500,51500,11,30,2,19,0,1,0,0
"1238",20000,26900,5,34,2,29,0,1,0,0
"1239",45500,94000,32,62,2,30,0,1,0,0
"1240",41000,59300,10,33,2,23,0,1,0,0
"1241",34900,59000,11,52,2,41,0,1,0,0
"1242",30400,37000,18,58,2,40,0,1,0,0
"1243",110000,162500,38,64,2,26,0,1,0,0
"1244",77900,89900,43,51,2,8,0,1,0,0
"1245",38000,95000,22,58,2,36,0,1,0,0
"1246",41900,47500,39,56,2,17,0,1,0,0
"1247",137400,141000,59,61,2,2,0,1,0,0
"1248",60000,60000,54,56,2,2,0,1,0,0
"1249",23500,29900,10,38,2,28,0,1,0,0
"1250",55000,115000,26,63,2,37,0,1,0,0
"1251",79400,80250,41,47,2,6,0,1,0,0
"1252",25500,67900,12,63,2,51,0,1,0,0
"1253",65000,72500,43,54,2,11,0,1,0,0
"1254",32500,54900,30,40,2,10,0,1,0,0
"1255",50200,52500,43,48,2,5,0,1,0,0
"1256",114000,125000,63,65,2,2,0,1,0,0
"1257",42000,74000,34,58,2,24,0,1,0,0
"1258",32000,36700,31,39,2,8,0,1,0,0
"1259",34900,37300,25,37,2,12,0,1,0,0
"1260",11000,20650,51,53,2,2,0,1,0,0
"1261",48900,52000,44,62,2,18,0,1,0,0
"1262",48900,57700,33,45,2,12,0,1,0,0
"1263",36800,38000,40,41,2,1,0,1,0,0
"1264",19300,24200,12,30,2,18,0,1,0,0
"1265",36000,45000,43,54,2,11,0,1,0,0
"1266",42200,47000,46,51,2,5,0,1,0,0
"1267",61100,85700,37,48,2,11,0,1,0,0
"1268",21000,39500,11,56,2,45,0,1,0,0
"1269",50000,50000,55,56,2,1,0,1,0,0
"1270",60600,69900,41,59,2,18,0,1,0,0
"1271",75500,95000,20,38,2,18,0,1,0,0
"1272",26400,39500,25,46,2,21,0,1,0,0
"1273",20900,30000,28,46,2,18,0,1,0,0
"1274",29500,69900,12,54,2,42,0,1,0,0
"1275",73900,107000,41,63,2,22,0,1,0,0
"1276",27400,55000,23,41,2,18,0,1,0,0
"1277",45800,45830,42,51,2,9,0,1,0,0
"1278",183900,230000,50,66,2,16,0,1,0,0
"1279",76000,83000,43,61,2,18,0,1,0,0
"1280",80800,87900,50,61,2,11,0,1,0,0
"1281",85000,124500,35,54,2,19,0,1,0,0
"1282",55400,55600,48,55,2,7,0,1,0,0
"1283",24000,44000,16,45,2,29,0,1,0,0
"1284",57500,60000,46,59,2,13,0,1,0,0
"1285",34000,41480,40,42,2,2,0,1,0,0
"1286",23000,39500,33,60,2,27,0,1,0,0
"1287",47000,57750,55,65,2,10,0,1,0,0
"1288",216000,273000,55,65,2,10,0,1,0,0
"1289",64000,65300,48,53,2,5,0,1,0,0
"1290",22800,29500,16,36,2,20,0,1,0,0
"1291",74800,90000,40,59,2,19,0,1,0,0
"1292",43900,52900,42,51,2,9,0,1,0,0
"1293",19200,25000,1,26,2,25,0,1,0,0
"1294",56700,86000,34,63,2,29,0,1,0,0
"1295",23200,28900,10,26,2,16,0,1,0,0
"1296",44570,58900,44,59,2,15,0,1,0,0
"1297",120200,134000,58,63,2,5,0,1,0,0
"1298",53370,58500,49,51,2,2,0,1,0,0
"1299",32000,33000,28,29,2,1,0,1,0,0
"1300",86900,104000,43,55,2,12,0,1,0,0
"1301",21000,28000,22,35,2,13,0,1,0,0
"1302",55400,57500,54,55,2,1,0,1,0,0
"1303",23500,48000,10,48,2,38,0,1,0,0
"1304",42300,53200,29,47,2,18,0,1,0,0
"1305",48500,63500,43,63,2,20,0,1,0,0
"1306",37800,56300,35,48,2,13,0,1,0,0
"1307",48500,55000,47,54,2,7,0,1,0,0
"1308",83000,84550,50,55,2,5,0,1,0,0
"1309",55000,61000,42,53,2,11,0,1,0,0
"1310",139400,139540,61,62,2,1,0,1,0,0
"1311",19000,19500,36,48,2,12,0,1,0,0
"1312",36000,53900,43,61,2,18,0,1,0,0
"1313",25800,26800,37,38,2,1,0,1,0,0
"1314",26800,32000,16,32,2,16,0,1,0,0
"1315",25500,30900,18,27,2,9,0,1,0,0
"1316",132500,149500,56,63,2,7,0,1,0,0
"1317",40000,45500,15,34,2,19,0,1,0,0
"1318",72140,76500,53,54,2,1,0,1,0,0
"1319",46500,62000,36,41,2,5,0,1,0,0
"1320",51400,52900,45,48,2,3,0,1,0,0
"1321",26000,27500,46,52,2,6,0,1,0,0
"1322",75500,83500,44,48,2,4,0,1,0,0
"1323",20000,35000,25,40,2,15,0,1,0,0
"1324",48200,78000,31,51,2,20,0,1,0,0
"1325",71500,74700,47,50,2,3,0,1,0,0
"1326",65900,73000,43,54,2,11,0,1,0,0
"1327",26200,31000,5,14,2,9,0,1,0,0
"1328",124200,218000,39,57,2,18,0,1,0,0
"1329",37500,38500,27,35,2,8,0,1,0,0
"1330",72000,79500,59,65,2,6,0,1,0,0
"1331",21500,27000,7,17,2,10,0,1,0,0
"1332",21000,33800,13,39,2,26,0,1,0,0
"1333",52100,54500,30,37,2,7,0,1,0,0
"1334",65800,70500,21,31,2,10,0,1,0,0
"1335",108000,113900,49,55,2,6,0,1,0,0
"1336",24800,37300,20,35,2,15,0,1,0,0
"1337",53900,55100,33,37,2,4,0,1,0,0
"1338",98500,112500,49,64,2,15,0,1,0,0
"1339",189900,217200,56,64,2,8,0,1,0,0
"1340",59800,97750,31,54,2,23,0,1,0,0
"1341",56200,59000,38,48,2,10,0,1,0,0
"1342",119000,138500,46,66,2,20,0,1,0,0
"1343",50000,97000,31,51,2,20,0,1,0,0
"1344",14200,29000,12,43,2,31,0,1,0,0
"1345",73700,97000,37,63,2,26,0,1,0,0
"1346",91700,91900,39,40,2,1,0,1,0,0
"1347",144500,185000,43,61,2,18,0,1,0,0
"1348",36500,53800,29,39,2,10,0,1,0,0
"1349",76840,80600,57,64,2,7,0,1,0,0
"1350",128700,179000,36,61,2,25,0,1,0,0
"1351",102200,102200,55,56,2,1,0,1,0,0
"1352",27500,49900,25,62,2,37,0,1,0,0
"1353",22500,24100,31,34,2,3,0,1,0,0
"1354",174420,174500,51,52,2,1,0,1,0,0
"1355",33900,53400,26,39,2,13,0,1,0,0
"1356",55200,126000,29,63,2,34,0,1,0,0
"1357",63500,89500,27,43,2,16,0,1,0,0
"1358",29000,37000,37,42,2,5,0,1,0,0
"1359",37400,77450,8,61,2,53,0,1,0,0
"1360",36500,46500,9,18,2,9,0,1,0,0
"1361",20000,39000,40,55,2,15,0,1,0,0
"1362",61000,83500,41,65,2,24,0,1,0,0
"1363",68500,81500,33,38,2,5,0,1,0,0
"1364",23000,27000,9,31,2,22,0,1,0,0
"1365",116000,101000,55,64,2,9,0,1,0,0
"1366",43900,47900,48,54,2,6,0,1,0,0
"1367",25000,28500,12,26,2,14,0,1,0,0
"1368",185000,188000,53,61,2,8,0,1,0,0
"1369",94000,114900,54,60,2,6,0,1,0,0
"1370",63700,65000,35,36,2,1,0,1,0,0
"1371",77200,103500,38,64,2,26,0,1,0,0
"1372",53250,54900,61,62,2,1,0,1,0,0
"1373",29200,80000,6,57,2,51,0,1,0,0
"1374",34500,43800,7,36,2,29,0,1,0,0
"1375",19000,28500,7,34,2,27,0,1,0,0
"1376",67700,71000,55,60,2,5,0,1,0,0
"1377",24500,33400,4,32,2,28,0,1,0,0
"1378",60900,82400,37,57,2,20,0,1,0,0
"1379",27400,70920,34,54,2,20,0,1,0,0
"1380",72900,75000,47,56,2,9,0,1,0,0
"1381",57900,68500,43,51,2,8,0,1,0,0
"1382",45200,62500,2,16,2,14,0,1,0,0
"1383",61900,63900,45,46,2,1,0,1,0,0
"1384",79500,79600,44,48,2,4,0,1,0,0
"1385",38000,63120,14,65,2,51,0,1,0,0
"1386",79500,175000,31,63,2,32,0,1,0,0
"1387",26150,30900,46,53,2,7,0,1,0,0
"1388",32000,48500,1,20,2,19,0,1,0,0
"1389",91000,134500,27,39,2,12,0,1,0,0
"1390",56200,64900,58,63,2,5,0,1,0,0
"1391",68900,71100,38,39,2,1,0,1,0,0
"1392",33500,52250,31,60,2,29,0,1,0,0
"1393",37700,43750,39,48,2,9,0,1,0,0
"1394",23500,21900,38,49,2,11,0,1,0,0
"1395",30400,49900,26,42,2,16,0,1,0,0
"1396",87700,124900,43,63,2,20,0,1,0,0
"1397",36000,49000,7,31,2,24,0,1,0,0
"1398",35900,59000,18,62,2,44,0,1,0,0
"1399",34000,58500,45,51,2,6,0,1,0,0
"1400",46900,56400,48,62,2,14,0,1,0,0
"1401",88000,99000,41,48,2,7,0,1,0,0
"1402",30000,31900,28,31,2,3,0,1,0,0
"1403",83400,83900,62,63,2,1,0,1,0,0
"1404",26900,30900,39,54,2,15,0,1,0,0
"1405",47500,52500,14,33,2,19,0,1,0,0
"1406",107500,154000,38,46,2,8,0,1,0,0
"1407",102500,105150,57,59,2,2,0,1,0,0
"1408",66000,89000,43,62,2,19,0,1,0,0
"1409",55000,62500,45,54,2,9,0,1,0,0
"1410",57000,88500,14,40,2,26,0,1,0,0
"1411",51000,88000,34,57,2,23,0,1,0,0
"1412",79890,95000,45,60,2,15,0,1,0,0
"1413",34700,39700,19,38,2,19,0,1,0,0
"1414",23500,45200,35,45,2,10,0,1,0,0
"1415",67500,76000,40,60,2,20,0,1,0,0
"1416",46050,46270,47,48,2,1,0,1,0,0
"1417",47400,50000,22,26,2,4,0,1,0,0
"1418",155000,159900,49,55,2,6,0,1,0,0
"1419",86400,87400,57,58,2,1,0,1,0,0
"1420",45000,75000,9,22,2,13,0,1,0,0
"1421",31500,42200,43,59,2,16,0,1,0,0
"1422",45170,52150,42,47,2,5,0,1,0,0
"1423",42000,50000,46,62,2,16,0,1,0,0
"1424",75000,82500,41,45,2,4,0,1,0,0
"1425",141400,260000,29,57,2,28,0,1,0,0
"1426",46000,66000,11,43,2,32,0,1,0,0
"1427",127000,138000,57,65,2,8,0,1,0,0
"1428",32500,35500,44,60,2,16,0,1,0,0
"1429",48700,92000,12,58,2,46,0,1,0,0
"1430",62500,83500,38,62,2,24,0,1,0,0
"1431",36000,49350,49,60,2,11,0,1,0,0
"1432",36700,44900,39,52,2,13,0,1,0,0
"1433",21300,27000,9,31,2,22,0,1,0,0
"1434",58700,89920,31,65,2,34,0,1,0,0
"1435",24500,30000,14,33,2,19,0,1,0,0
"1436",37000,41000,31,41,2,10,0,1,0,0
"1437",47900,59000,51,57,2,6,0,1,0,0
"1438",43500,56400,13,39,2,26,0,1,0,0
"1439",65900,79500,43,52,2,9,0,1,0,0
"1440",76800,1e+05,38,50,2,12,0,1,0,0
"1441",26900,38500,36,54,2,18,0,1,0,0
"1442",85500,85500,63,65,2,2,0,1,0,0
"1443",33900,49500,40,64,2,24,0,1,0,0
"1444",83900,87000,41,47,2,6,0,1,0,0
"1445",55000,86900,32,60,2,28,0,1,0,0
"1446",67900,91000,35,40,2,5,0,1,0,0
"1447",31500,36900,47,57,2,10,0,1,0,0
"1448",35500,42000,25,37,2,12,0,1,0,0
"1449",4990,4900,21,22,2,1,0,1,0,0
"1450",23400,61000,38,65,2,27,0,1,0,0
"1451",46000,57000,26,38,2,12,0,1,0,0
"1452",114700,170000,35,57,2,22,0,1,0,0
"1453",24000,40000,34,62,2,28,0,1,0,0
"1454",65100,82000,25,43,2,18,0,1,0,0
"1455",31500,48600,4,40,2,36,0,1,0,0
"1456",19200,23000,31,39,2,8,0,1,0,0
"1457",92000,103500,43,52,2,9,0,1,0,0
"1458",25000,29900,38,53,2,15,0,1,0,0
"1459",71900,87000,39,55,2,16,0,1,0,0
"1460",52500,61000,43,58,2,15,0,1,0,0
"1461",20700,27500,22,28,2,6,0,1,0,0
"1462",16700,27500,30,41,2,11,0,1,0,0
"1463",218000,218000,55,56,2,1,0,1,0,0
"1464",30500,31000,10,26,2,16,0,1,0,0
"1465",92430,110500,54,62,2,8,0,1,0,0
"1466",26000,30300,37,39,2,2,0,1,0,0
"1467",34000,46500,45,58,2,13,0,1,0,0
"1468",5000,5000,22,24,2,2,0,1,0,0
"1469",50900,59500,34,40,2,6,0,1,0,0
"1470",14500,22000,13,34,2,21,0,1,0,0
"1471",142900,170000,54,62,2,8,0,1,0,0
"1472",55700,82250,32,49,2,17,0,1,0,0
"1473",14100,37600,42,61,2,19,0,1,0,0
"1474",30000,32900,15,26,2,11,0,1,0,0
"1475",21500,33900,7,40,2,33,0,1,0,0
"1476",22500,26900,37,44,2,7,0,1,0,0
"1477",33500,36500,46,52,2,6,0,1,0,0
"1478",46900,127300,19,65,2,46,0,1,0,0
"1479",62000,84500,39,58,2,19,0,1,0,0
"1480",39000,44900,39,49,2,10,0,1,0,0
"1481",77000,89500,41,55,2,14,0,1,0,0
"1482",85000,90250,39,42,2,3,0,1,0,0
"1483",69000,80000,38,42,2,4,0,1,0,0
"1484",40800,45500,16,24,2,8,0,1,0,0
"1485",56500,65000,53,65,2,12,0,1,0,0
"1486",35000,63500,14,43,2,29,0,1,0,0
"1487",75900,78790,45,57,2,12,0,1,0,0
"1488",40500,52750,43,49,2,6,0,1,0,0
"1489",71000,105400,40,65,2,25,0,1,0,0
"1490",25000,29570,37,48,2,11,0,1,0,0
"1491",30500,45500,39,60,2,21,0,1,0,0
"1492",78900,98000,44,58,2,14,0,1,0,0
"1493",54000,48650,47,48,2,1,0,1,0,0
"1494",115340,145000,54,65,2,11,0,1,0,0
"1495",17900,28500,4,47,2,43,0,1,0,0
"1496",99370,113000,49,61,2,12,0,1,0,0
"1497",41700,61500,14,38,2,24,0,1,0,0
"1498",60770,73000,47,52,2,5,0,1,0,0
"1499",67900,83000,13,30,2,17,0,1,0,0
"1500",110000,160000,45,64,2,19,0,1,0,0
"1501",72000,73200,38,49,2,11,0,1,0,0
"1502",21500,26900,15,34,2,19,0,1,0,0
"1503",48900,54500,44,51,2,7,0,1,0,0
"1504",114500,120000,55,59,2,4,0,1,0,0
"1505",35000,69900,32,57,2,25,0,1,0,0
"1506",68200,74500,25,34,2,9,0,1,0,0
"1507",16100,24000,35,47,2,12,0,1,0,0
"1508",66150,87500,42,65,2,23,0,1,0,0
"1509",36000,51000,5,39,2,34,0,1,0,0
"1510",66000,94000,30,45,2,15,0,1,0,0
"1511",57550,58620,44,52,2,8,0,1,0,0
"1512",33400,40200,14,34,2,20,0,1,0,0
"1513",189900,205000,48,55,2,7,0,1,0,0
"1514",32000,79200,26,54,2,28,0,1,0,0
"1515",53400,74500,40,52,2,12,0,1,0,0
"1516",47000,52900,31,36,2,5,0,1,0,0
"1517",53900,67000,45,57,2,12,0,1,0,0
"1518",85400,118000,48,60,2,12,0,1,0,0
"1519",54900,61000,14,18,2,4,0,1,0,0
"1520",59900,1e+05,27,61,2,34,0,1,0,0
"1521",43700,59900,23,46,2,23,0,1,0,0
"1522",68100,73600,45,53,2,8,0,1,0,0
"1523",120000,158000,36,45,2,9,0,1,0,0
"1524",17200,31900,1,38,2,37,0,1,0,0
"1525",15900,26900,11,40,2,29,0,1,0,0
"1526",34500,102000,15,39,2,24,0,1,0,0
"1527",109900,109900,53,54,2,1,0,1,0,0
"1528",12000,17700,5,36,2,31,0,1,0,0
"1529",21300,40000,7,51,2,44,0,1,0,0
"1530",116000,137500,39,63,2,24,0,1,0,0
"1531",83400,95000,51,63,2,12,0,1,0,0
"1532",28000,41000,40,59,2,19,0,1,0,0
"1533",195850,227990,51,58,2,7,0,1,0,0
"1534",76900,106200,42,62,2,20,0,1,0,0
"1535",34800,36100,33,34,2,1,0,1,0,0
"1536",18100,26500,6,22,2,16,0,1,0,0
"1537",55000,65500,38,55,2,17,0,1,0,0
"1538",24500,42530,33,51,2,18,0,1,0,0
"1539",59900,61900,51,60,2,9,0,1,0,0
"1540",83000,89000,64,66,2,2,0,1,0,0
"1541",46300,73000,18,57,2,39,0,1,0,0
"1542",23500,31100,9,34,2,25,0,1,0,0
"1543",17000,27500,45,55,2,10,0,1,0,0
"1544",182500,312500,34,53,2,19,0,1,0,0
"1545",38500,41400,14,27,2,13,0,1,0,0
"1546",42000,47500,30,35,2,5,0,1,0,0
"1547",16000,30900,53,54,2,1,0,1,0,0
"1548",27900,39000,36,58,2,22,0,1,0,0
"1549",56500,77500,23,34,2,11,0,1,0,0
"1550",35500,41000,51,66,2,15,0,1,0,0
"1551",56000,89000,32,55,2,23,0,1,0,0
"1552",21200,29840,37,47,2,10,0,1,0,0
"1553",18800,27000,5,37,2,32,0,1,0,0
"1554",49000,74200,6,23,2,17,0,1,0,0
"1555",113500,127000,46,55,2,9,0,1,0,0
"1556",63400,103400,53,55,2,2,0,1,0,0
"1557",97500,127000,35,46,2,11,0,1,0,0
"1558",18500,22100,35,45,2,10,0,1,0,0
"1559",25100,42500,27,47,2,20,0,1,0,0
"1560",47970,47970,52,54,2,2,0,1,0,0
"1561",40500,63000,23,58,2,35,0,1,0,0
"1562",107600,120000,37,50,2,13,0,1,0,0
"1563",76900,112000,37,65,2,28,0,1,0,0
"1564",29000,54500,38,54,2,16,0,1,0,0
"1565",36000,62900,24,44,2,20,0,1,0,0
"1566",58000,94500,22,57,2,35,0,1,0,0
"1567",26000,38500,39,59,2,20,0,1,0,0
"1568",110000,135000,44,55,2,11,0,1,0,0
"1569",30900,41500,37,55,2,18,0,1,0,0
"1570",14900,26500,2,53,2,51,0,1,0,0
"1571",48200,65900,41,64,2,23,0,1,0,0
"1572",256000,256000,60,61,2,1,0,1,0,0
"1573",37800,40900,42,59,2,17,0,1,0,0
"1574",60000,115000,8,49,2,41,0,1,0,0
"1575",51900,62000,30,38,2,8,0,1,0,0
"1576",26800,33500,14,20,2,6,0,1,0,0
"1577",57000,104000,35,60,2,25,0,1,0,0
"1578",72500,91000,39,57,2,18,0,1,0,0
"1579",76000,105250,36,48,2,12,0,1,0,0
"1580",22500,37450,17,47,2,30,0,1,0,0
"1581",41000,51550,38,42,2,4,0,1,0,0
"1582",95000,123500,41,48,2,7,0,1,0,0
"1583",35500,48350,38,58,2,20,0,1,0,0
"1584",37800,39000,52,63,2,11,0,1,0,0
"1585",62000,77550,39,62,2,23,0,1,0,0
"1586",144000,175450,56,65,2,9,0,1,0,0
"1587",76900,124000,33,59,2,26,0,1,0,0
"1588",92500,93000,56,61,2,5,0,1,0,0
"1589",48700,71500,34,63,2,29,0,1,0,0
"1590",50500,86000,31,54,2,23,0,1,0,0
"1591",20500,15900,40,62,2,22,0,1,0,0
"1592",45900,82900,56,65,2,9,0,1,0,0
"1593",31000,29000,41,48,2,7,0,1,0,0
"1594",108000,152500,36,53,2,17,0,1,0,0
"1595",57000,122000,23,54,2,31,0,1,0,0
"1596",45800,55350,44,64,2,20,0,1,0,0
"1597",63000,68000,39,43,2,4,0,1,0,0
"1598",28500,35000,51,59,2,8,0,1,0,0
"1599",43000,60500,31,50,2,19,0,1,0,0
"1600",26500,28900,37,52,2,15,0,1,0,0
"1601",26500,33000,17,28,2,11,0,1,0,0
"1602",83900,92900,46,63,2,17,0,1,0,0
"1603",59000,73000,12,23,2,11,0,1,0,0
"1604",104000,136900,47,57,2,10,0,1,0,0
"1605",64900,71900,42,53,2,11,0,1,0,0
"1606",110000,130000,37,49,2,12,0,1,0,0
"1607",61100,88000,22,55,2,33,0,1,0,0
"1608",21500,27900,8,37,2,29,0,1,0,0
"1609",74000,90000,43,64,2,21,0,1,0,0
"1610",41900,44800,38,49,2,11,0,1,0,0
"1611",51950,51620,60,62,2,2,0,1,0,0
"1612",45280,45800,42,43,2,1,0,1,0,0
"1613",74000,104750,37,53,2,16,0,1,0,0
"1614",61700,86000,39,64,2,25,0,1,0,0
"1615",45000,54500,14,23,2,9,0,1,0,0
"1616",14500,14900,34,47,2,13,0,1,0,0
"1617",68500,68900,42,43,2,1,0,1,0,0
"1618",103000,123000,55,64,2,9,0,1,0,0
"1619",312000,330000,55,60,2,5,0,1,0,0
"1620",44500,61500,48,64,2,16,0,1,0,0
"1621",49900,78900,37,66,2,29,0,1,0,0
"1622",72500,74500,56,57,2,1,0,1,0,0
"1623",31500,59500,31,58,2,27,0,1,0,0
"1624",68900,79900,57,62,2,5,0,1,0,0
"1625",30000,30000,48,61,2,13,0,1,0,0
"1626",32500,33000,22,32,2,10,0,1,0,0
"1627",210000,232200,41,49,2,8,0,1,0,0
"1628",43200,54000,14,34,2,20,0,1,0,0
"1629",62300,63200,50,51,2,1,0,1,0,0
"1630",50380,49500,42,43,2,1,0,1,0,0
"1631",82500,119000,45,61,2,16,0,1,0,0
"1632",30100,65000,4,44,2,40,0,1,0,0
"1633",11000,30000,13,38,2,25,0,1,0,0
"1634",21500,28900,6,29,2,23,0,1,0,0
"1635",50800,62230,42,52,2,10,0,1,0,0
"1636",192000,240000,54,63,2,9,0,1,0,0
"1637",15800,23200,8,39,2,31,0,1,0,0
"1638",197900,210000,57,60,2,3,0,1,0,0
"1639",2100,2300,7,29,2,22,0,1,0,0
"1640",68700,74900,40,43,2,3,0,1,0,0
"1641",88100,96500,54,62,2,8,0,1,0,0
