Sale 1 Price;Sale 2 Price;Date Sale 1;Date Sale 2;City;Time Interval;Atlanta;Chicago;Dallas;Oakland
19300;24200;12;30;2;18;0;1;0;0
36000;45000;43;54;2;11;0;1;0;0
42200;47000;46;51;2;5;0;1;0;0
61100;85700;37;48;2;11;0;1;0;0
21000;39500;11;56;2;45;0;1;0;0
50000;50000;55;56;2;1;0;1;0;0
60600;69900;41;59;2;18;0;1;0;0
75500;95000;20;38;2;18;0;1;0;0
26400;39500;25;46;2;21;0;1;0;0
20900;30000;28;46;2;18;0;1;0;0
29500;69900;12;54;2;42;0;1;0;0
73900;107000;41;63;2;22;0;1;0;0
27400;55000;23;41;2;18;0;1;0;0
45800;45830;42;51;2;9;0;1;0;0
183900;230000;50;66;2;16;0;1;0;0
76000;83000;43;61;2;18;0;1;0;0
80800;87900;50;61;2;11;0;1;0;0
85000;124500;35;54;2;19;0;1;0;0
55400;55600;48;55;2;7;0;1;0;0
24000;44000;16;45;2;29;0;1;0;0
57500;60000;46;59;2;13;0;1;0;0
34000;41480;40;42;2;2;0;1;0;0
23000;39500;33;60;2;27;0;1;0;0
47000;57750;55;65;2;10;0;1;0;0
216000;273000;55;65;2;10;0;1;0;0
64000;65300;48;53;2;5;0;1;0;0
22800;29500;16;36;2;20;0;1;0;0
74800;90000;40;59;2;19;0;1;0;0
43900;52900;42;51;2;9;0;1;0;0
19200;25000;1;26;2;25;0;1;0;0
56700;86000;34;63;2;29;0;1;0;0
23200;28900;10;26;2;16;0;1;0;0
44570;58900;44;59;2;15;0;1;0;0
120200;134000;58;63;2;5;0;1;0;0
53370;58500;49;51;2;2;0;1;0;0
32000;33000;28;29;2;1;0;1;0;0
86900;104000;43;55;2;12;0;1;0;0
21000;28000;22;35;2;13;0;1;0;0
55400;57500;54;55;2;1;0;1;0;0
23500;48000;10;48;2;38;0;1;0;0
42300;53200;29;47;2;18;0;1;0;0
48500;63500;43;63;2;20;0;1;0;0
37800;56300;35;48;2;13;0;1;0;0
48500;55000;47;54;2;7;0;1;0;0
83000;84550;50;55;2;5;0;1;0;0
55000;61000;42;53;2;11;0;1;0;0
139400;139540;61;62;2;1;0;1;0;0
19000;19500;36;48;2;12;0;1;0;0
36000;53900;43;61;2;18;0;1;0;0
25800;26800;37;38;2;1;0;1;0;0
26800;32000;16;32;2;16;0;1;0;0
25500;30900;18;27;2;9;0;1;0;0
132500;149500;56;63;2;7;0;1;0;0
40000;45500;15;34;2;19;0;1;0;0
72140;76500;53;54;2;1;0;1;0;0
46500;62000;36;41;2;5;0;1;0;0
51400;52900;45;48;2;3;0;1;0;0
26000;27500;46;52;2;6;0;1;0;0
75500;83500;44;48;2;4;0;1;0;0
20000;35000;25;40;2;15;0;1;0;0
48200;78000;31;51;2;20;0;1;0;0
71500;74700;47;50;2;3;0;1;0;0
65900;73000;43;54;2;11;0;1;0;0
26200;31000;5;14;2;9;0;1;0;0
124200;218000;39;57;2;18;0;1;0;0
37500;38500;27;35;2;8;0;1;0;0
72000;79500;59;65;2;6;0;1;0;0
21500;27000;7;17;2;10;0;1;0;0
21000;33800;13;39;2;26;0;1;0;0
52100;54500;30;37;2;7;0;1;0;0
65800;70500;21;31;2;10;0;1;0;0
108000;113900;49;55;2;6;0;1;0;0
24800;37300;20;35;2;15;0;1;0;0
53900;55100;33;37;2;4;0;1;0;0
98500;112500;49;64;2;15;0;1;0;0
189900;217200;56;64;2;8;0;1;0;0
59800;97750;31;54;2;23;0;1;0;0
56200;59000;38;48;2;10;0;1;0;0
119000;138500;46;66;2;20;0;1;0;0
50000;97000;31;51;2;20;0;1;0;0
14200;29000;12;43;2;31;0;1;0;0
73700;97000;37;63;2;26;0;1;0;0
91700;91900;39;40;2;1;0;1;0;0
144500;185000;43;61;2;18;0;1;0;0
36500;53800;29;39;2;10;0;1;0;0
76840;80600;57;64;2;7;0;1;0;0
128700;179000;36;61;2;25;0;1;0;0
102200;102200;55;56;2;1;0;1;0;0
27500;49900;25;62;2;37;0;1;0;0
22500;24100;31;34;2;3;0;1;0;0
174420;174500;51;52;2;1;0;1;0;0
33900;53400;26;39;2;13;0;1;0;0
55200;126000;29;63;2;34;0;1;0;0
63500;89500;27;43;2;16;0;1;0;0
29000;37000;37;42;2;5;0;1;0;0
37400;77450;8;61;2;53;0;1;0;0
36500;46500;9;18;2;9;0;1;0;0
20000;39000;40;55;2;15;0;1;0;0
61000;83500;41;65;2;24;0;1;0;0
68500;81500;33;38;2;5;0;1;0;0
23000;27000;9;31;2;22;0;1;0;0
116000;101000;55;64;2;9;0;1;0;0
43900;47900;48;54;2;6;0;1;0;0
25000;28500;12;26;2;14;0;1;0;0
185000;188000;53;61;2;8;0;1;0;0
94000;114900;54;60;2;6;0;1;0;0
63700;65000;35;36;2;1;0;1;0;0
77200;103500;38;64;2;26;0;1;0;0
53250;54900;61;62;2;1;0;1;0;0
29200;80000;6;57;2;51;0;1;0;0
34500;43800;7;36;2;29;0;1;0;0
19000;28500;7;34;2;27;0;1;0;0
67700;71000;55;60;2;5;0;1;0;0
24500;33400;4;32;2;28;0;1;0;0
60900;82400;37;57;2;20;0;1;0;0
27400;70920;34;54;2;20;0;1;0;0
72900;75000;47;56;2;9;0;1;0;0
57900;68500;43;51;2;8;0;1;0;0
45200;62500;2;16;2;14;0;1;0;0
61900;63900;45;46;2;1;0;1;0;0
79500;79600;44;48;2;4;0;1;0;0
38000;63120;14;65;2;51;0;1;0;0
79500;175000;31;63;2;32;0;1;0;0
26150;30900;46;53;2;7;0;1;0;0
32000;48500;1;20;2;19;0;1;0;0
91000;134500;27;39;2;12;0;1;0;0
56200;64900;58;63;2;5;0;1;0;0
68900;71100;38;39;2;1;0;1;0;0
33500;52250;31;60;2;29;0;1;0;0
37700;43750;39;48;2;9;0;1;0;0
23500;21900;38;49;2;11;0;1;0;0
30400;49900;26;42;2;16;0;1;0;0
87700;124900;43;63;2;20;0;1;0;0
36000;49000;7;31;2;24;0;1;0;0
35900;59000;18;62;2;44;0;1;0;0
34000;58500;45;51;2;6;0;1;0;0
46900;56400;48;62;2;14;0;1;0;0
88000;99000;41;48;2;7;0;1;0;0
30000;31900;28;31;2;3;0;1;0;0
83400;83900;62;63;2;1;0;1;0;0
26900;30900;39;54;2;15;0;1;0;0
47500;52500;14;33;2;19;0;1;0;0
107500;154000;38;46;2;8;0;1;0;0
102500;105150;57;59;2;2;0;1;0;0
66000;89000;43;62;2;19;0;1;0;0
55000;62500;45;54;2;9;0;1;0;0
57000;88500;14;40;2;26;0;1;0;0
51000;88000;34;57;2;23;0;1;0;0
79890;95000;45;60;2;15;0;1;0;0
34700;39700;19;38;2;19;0;1;0;0
23500;45200;35;45;2;10;0;1;0;0
67500;76000;40;60;2;20;0;1;0;0
46050;46270;47;48;2;1;0;1;0;0
47400;50000;22;26;2;4;0;1;0;0
155000;159900;49;55;2;6;0;1;0;0
86400;87400;57;58;2;1;0;1;0;0
45000;75000;9;22;2;13;0;1;0;0
31500;42200;43;59;2;16;0;1;0;0
45170;52150;42;47;2;5;0;1;0;0
42000;50000;46;62;2;16;0;1;0;0
75000;82500;41;45;2;4;0;1;0;0
141400;260000;29;57;2;28;0;1;0;0
46000;66000;11;43;2;32;0;1;0;0
127000;138000;57;65;2;8;0;1;0;0
32500;35500;44;60;2;16;0;1;0;0
48700;92000;12;58;2;46;0;1;0;0
62500;83500;38;62;2;24;0;1;0;0
36000;49350;49;60;2;11;0;1;0;0
36700;44900;39;52;2;13;0;1;0;0
21300;27000;9;31;2;22;0;1;0;0
58700;89920;31;65;2;34;0;1;0;0
24500;30000;14;33;2;19;0;1;0;0
37000;41000;31;41;2;10;0;1;0;0
47900;59000;51;57;2;6;0;1;0;0
43500;56400;13;39;2;26;0;1;0;0
65900;79500;43;52;2;9;0;1;0;0
76800;100000;38;50;2;12;0;1;0;0
26900;38500;36;54;2;18;0;1;0;0
85500;85500;63;65;2;2;0;1;0;0
33900;49500;40;64;2;24;0;1;0;0
83900;87000;41;47;2;6;0;1;0;0
55000;86900;32;60;2;28;0;1;0;0
67900;91000;35;40;2;5;0;1;0;0
31500;36900;47;57;2;10;0;1;0;0
35500;42000;25;37;2;12;0;1;0;0
4990;4900;21;22;2;1;0;1;0;0
23400;61000;38;65;2;27;0;1;0;0
46000;57000;26;38;2;12;0;1;0;0
114700;170000;35;57;2;22;0;1;0;0
24000;40000;34;62;2;28;0;1;0;0
65100;82000;25;43;2;18;0;1;0;0
31500;48600;4;40;2;36;0;1;0;0
19200;23000;31;39;2;8;0;1;0;0
92000;103500;43;52;2;9;0;1;0;0
25000;29900;38;53;2;15;0;1;0;0
71900;87000;39;55;2;16;0;1;0;0
52500;61000;43;58;2;15;0;1;0;0
20700;27500;22;28;2;6;0;1;0;0
16700;27500;30;41;2;11;0;1;0;0
218000;218000;55;56;2;1;0;1;0;0
30500;31000;10;26;2;16;0;1;0;0
92430;110500;54;62;2;8;0;1;0;0
26000;30300;37;39;2;2;0;1;0;0
34000;46500;45;58;2;13;0;1;0;0
5000;5000;22;24;2;2;0;1;0;0
50900;59500;34;40;2;6;0;1;0;0
14500;22000;13;34;2;21;0;1;0;0
142900;170000;54;62;2;8;0;1;0;0
55700;82250;32;49;2;17;0;1;0;0
14100;37600;42;61;2;19;0;1;0;0
30000;32900;15;26;2;11;0;1;0;0
21500;33900;7;40;2;33;0;1;0;0
22500;26900;37;44;2;7;0;1;0;0
33500;36500;46;52;2;6;0;1;0;0
46900;127300;19;65;2;46;0;1;0;0
62000;84500;39;58;2;19;0;1;0;0
39000;44900;39;49;2;10;0;1;0;0
77000;89500;41;55;2;14;0;1;0;0
85000;90250;39;42;2;3;0;1;0;0
69000;80000;38;42;2;4;0;1;0;0
40800;45500;16;24;2;8;0;1;0;0
56500;65000;53;65;2;12;0;1;0;0
35000;63500;14;43;2;29;0;1;0;0
75900;78790;45;57;2;12;0;1;0;0
40500;52750;43;49;2;6;0;1;0;0
71000;105400;40;65;2;25;0;1;0;0
25000;29570;37;48;2;11;0;1;0;0
30500;45500;39;60;2;21;0;1;0;0
78900;98000;44;58;2;14;0;1;0;0
54000;48650;47;48;2;1;0;1;0;0
115340;145000;54;65;2;11;0;1;0;0
17900;28500;4;47;2;43;0;1;0;0
99370;113000;49;61;2;12;0;1;0;0
41700;61500;14;38;2;24;0;1;0;0
60770;73000;47;52;2;5;0;1;0;0
67900;83000;13;30;2;17;0;1;0;0
110000;160000;45;64;2;19;0;1;0;0
72000;73200;38;49;2;11;0;1;0;0
21500;26900;15;34;2;19;0;1;0;0
48900;54500;44;51;2;7;0;1;0;0
114500;120000;55;59;2;4;0;1;0;0
35000;69900;32;57;2;25;0;1;0;0
68200;74500;25;34;2;9;0;1;0;0
16100;24000;35;47;2;12;0;1;0;0
66150;87500;42;65;2;23;0;1;0;0
36000;51000;5;39;2;34;0;1;0;0
66000;94000;30;45;2;15;0;1;0;0
57550;58620;44;52;2;8;0;1;0;0
33400;40200;14;34;2;20;0;1;0;0
189900;205000;48;55;2;7;0;1;0;0
32000;79200;26;54;2;28;0;1;0;0
53400;74500;40;52;2;12;0;1;0;0
47000;52900;31;36;2;5;0;1;0;0
53900;67000;45;57;2;12;0;1;0;0
85400;118000;48;60;2;12;0;1;0;0
54900;61000;14;18;2;4;0;1;0;0
59900;100000;27;61;2;34;0;1;0;0
43700;59900;23;46;2;23;0;1;0;0
68100;73600;45;53;2;8;0;1;0;0
120000;158000;36;45;2;9;0;1;0;0
17200;31900;1;38;2;37;0;1;0;0
15900;26900;11;40;2;29;0;1;0;0
34500;102000;15;39;2;24;0;1;0;0
109900;109900;53;54;2;1;0;1;0;0
12000;17700;5;36;2;31;0;1;0;0
21300;40000;7;51;2;44;0;1;0;0
116000;137500;39;63;2;24;0;1;0;0
83400;95000;51;63;2;12;0;1;0;0
28000;41000;40;59;2;19;0;1;0;0
195850;227990;51;58;2;7;0;1;0;0
76900;106200;42;62;2;20;0;1;0;0
34800;36100;33;34;2;1;0;1;0;0
18100;26500;6;22;2;16;0;1;0;0
55000;65500;38;55;2;17;0;1;0;0
24500;42530;33;51;2;18;0;1;0;0
59900;61900;51;60;2;9;0;1;0;0
83000;89000;64;66;2;2;0;1;0;0
46300;73000;18;57;2;39;0;1;0;0
23500;31100;9;34;2;25;0;1;0;0
17000;27500;45;55;2;10;0;1;0;0
182500;312500;34;53;2;19;0;1;0;0
38500;41400;14;27;2;13;0;1;0;0
42000;47500;30;35;2;5;0;1;0;0
16000;30900;53;54;2;1;0;1;0;0
27900;39000;36;58;2;22;0;1;0;0
56500;77500;23;34;2;11;0;1;0;0
35500;41000;51;66;2;15;0;1;0;0
56000;89000;32;55;2;23;0;1;0;0
21200;29840;37;47;2;10;0;1;0;0
18800;27000;5;37;2;32;0;1;0;0
49000;74200;6;23;2;17;0;1;0;0
113500;127000;46;55;2;9;0;1;0;0
63400;103400;53;55;2;2;0;1;0;0
97500;127000;35;46;2;11;0;1;0;0
18500;22100;35;45;2;10;0;1;0;0
25100;42500;27;47;2;20;0;1;0;0
47970;47970;52;54;2;2;0;1;0;0
40500;63000;23;58;2;35;0;1;0;0
107600;120000;37;50;2;13;0;1;0;0
76900;112000;37;65;2;28;0;1;0;0
29000;54500;38;54;2;16;0;1;0;0
36000;62900;24;44;2;20;0;1;0;0
58000;94500;22;57;2;35;0;1;0;0
26000;38500;39;59;2;20;0;1;0;0
110000;135000;44;55;2;11;0;1;0;0
30900;41500;37;55;2;18;0;1;0;0
14900;26500;2;53;2;51;0;1;0;0
48200;65900;41;64;2;23;0;1;0;0
256000;256000;60;61;2;1;0;1;0;0
37800;40900;42;59;2;17;0;1;0;0
60000;115000;8;49;2;41;0;1;0;0
51900;62000;30;38;2;8;0;1;0;0
26800;33500;14;20;2;6;0;1;0;0
57000;104000;35;60;2;25;0;1;0;0
72500;91000;39;57;2;18;0;1;0;0
76000;105250;36;48;2;12;0;1;0;0
22500;37450;17;47;2;30;0;1;0;0
41000;51550;38;42;2;4;0;1;0;0
95000;123500;41;48;2;7;0;1;0;0
35500;48350;38;58;2;20;0;1;0;0
37800;39000;52;63;2;11;0;1;0;0
62000;77550;39;62;2;23;0;1;0;0
144000;175450;56;65;2;9;0;1;0;0
76900;124000;33;59;2;26;0;1;0;0
92500;93000;56;61;2;5;0;1;0;0
48700;71500;34;63;2;29;0;1;0;0
50500;86000;31;54;2;23;0;1;0;0
20500;15900;40;62;2;22;0;1;0;0
45900;82900;56;65;2;9;0;1;0;0
31000;29000;41;48;2;7;0;1;0;0
108000;152500;36;53;2;17;0;1;0;0
57000;122000;23;54;2;31;0;1;0;0
45800;55350;44;64;2;20;0;1;0;0
63000;68000;39;43;2;4;0;1;0;0
28500;35000;51;59;2;8;0;1;0;0
43000;60500;31;50;2;19;0;1;0;0
26500;28900;37;52;2;15;0;1;0;0
26500;33000;17;28;2;11;0;1;0;0
83900;92900;46;63;2;17;0;1;0;0
59000;73000;12;23;2;11;0;1;0;0
104000;136900;47;57;2;10;0;1;0;0
64900;71900;42;53;2;11;0;1;0;0
110000;130000;37;49;2;12;0;1;0;0
61100;88000;22;55;2;33;0;1;0;0
21500;27900;8;37;2;29;0;1;0;0
74000;90000;43;64;2;21;0;1;0;0
41900;44800;38;49;2;11;0;1;0;0
51950;51620;60;62;2;2;0;1;0;0
45280;45800;42;43;2;1;0;1;0;0
74000;104750;37;53;2;16;0;1;0;0
61700;86000;39;64;2;25;0;1;0;0
45000;54500;14;23;2;9;0;1;0;0
14500;14900;34;47;2;13;0;1;0;0
68500;68900;42;43;2;1;0;1;0;0
103000;123000;55;64;2;9;0;1;0;0
312000;330000;55;60;2;5;0;1;0;0
44500;61500;48;64;2;16;0;1;0;0
49900;78900;37;66;2;29;0;1;0;0
72500;74500;56;57;2;1;0;1;0;0
31500;59500;31;58;2;27;0;1;0;0
68900;79900;57;62;2;5;0;1;0;0
30000;30000;48;61;2;13;0;1;0;0
32500;33000;22;32;2;10;0;1;0;0
210000;232200;41;49;2;8;0;1;0;0
43200;54000;14;34;2;20;0;1;0;0
62300;63200;50;51;2;1;0;1;0;0
50380;49500;42;43;2;1;0;1;0;0
82500;119000;45;61;2;16;0;1;0;0
30100;65000;4;44;2;40;0;1;0;0
11000;30000;13;38;2;25;0;1;0;0
21500;28900;6;29;2;23;0;1;0;0
50800;62230;42;52;2;10;0;1;0;0
192000;240000;54;63;2;9;0;1;0;0
15800;23200;8;39;2;31;0;1;0;0
197900;210000;57;60;2;3;0;1;0;0
2100;2300;7;29;2;22;0;1;0;0
68700;74900;40;43;2;3;0;1;0;0
88100;96500;54;62;2;8;0;1;0;0
31700;40000;40;59;2;19;0;1;0;0
76900;89000;49;59;2;10;0;1;0;0
36200;63000;27;55;2;28;0;1;0;0
92500;121800;45;62;2;17;0;1;0;0
28500;30000;38;46;2;8;0;1;0;0
167000;168120;53;54;2;1;0;1;0;0
38500;43200;14;31;2;17;0;1;0;0
29500;35500;14;35;2;21;0;1;0;0
33900;39900;4;14;2;10;0;1;0;0
69000;94000;43;64;2;21;0;1;0;0
28500;29900;37;45;2;8;0;1;0;0
64700;75000;36;41;2;5;0;1;0;0
37000;44900;46;57;2;11;0;1;0;0
18500;23700;14;35;2;21;0;1;0;0
142200;142200;56;58;2;2;0;1;0;0
77300;123200;32;55;2;23;0;1;0;0
51500;56000;12;17;2;5;0;1;0;0
88500;112900;42;62;2;20;0;1;0;0
46000;74900;28;45;2;17;0;1;0;0
56000;85000;26;57;2;31;0;1;0;0
69900;76000;44;54;2;10;0;1;0;0
37900;37900;39;44;2;5;0;1;0;0
79960;80000;45;46;2;1;0;1;0;0
45000;68000;7;17;2;10;0;1;0;0
124000;125200;41;44;2;3;0;1;0;0
53000;69400;43;58;2;15;0;1;0;0
37500;50900;43;61;2;18;0;1;0;0
87800;91500;48;56;2;8;0;1;0;0
45800;44400;43;44;2;1;0;1;0;0
46000;76000;32;59;2;27;0;1;0;0
39000;58000;34;47;2;13;0;1;0;0
26000;36700;39;65;2;26;0;1;0;0
44000;73000;19;39;2;20;0;1;0;0
25000;33000;39;62;2;23;0;1;0;0
30800;52300;20;64;2;44;0;1;0;0
122400;155000;43;55;2;12;0;1;0;0
81700;85000;40;44;2;4;0;1;0;0
33000;42500;25;38;2;13;0;1;0;0
101900;127900;51;62;2;11;0;1;0;0
275000;375000;17;50;2;33;0;1;0;0
207900;224400;57;58;2;1;0;1;0;0
60000;88920;22;52;2;30;0;1;0;0
72000;87900;53;65;2;12;0;1;0;0
56900;65500;36;53;2;17;0;1;0;0
34500;46900;10;40;2;30;0;1;0;0
119900;123500;56;61;2;5;0;1;0;0
49500;66000;39;50;2;11;0;1;0;0
71200;72000;45;53;2;8;0;1;0;0
63000;90000;23;43;2;20;0;1;0;0
59000;84000;34;57;2;23;0;1;0;0
42100;42500;40;53;2;13;0;1;0;0
31800;46500;27;39;2;12;0;1;0;0
28000;37900;42;65;2;23;0;1;0;0
81040;102500;45;53;2;8;0;1;0;0
59900;67450;51;58;2;7;0;1;0;0
53000;100000;27;63;2;36;0;1;0;0
90000;225000;25;60;2;35;0;1;0;0
103260;111000;52;57;2;5;0;1;0;0
40000;62000;36;39;2;3;0;1;0;0
24000;39000;34;45;2;11;0;1;0;0
19000;23400;8;35;2;27;0;1;0;0
49400;74750;41;61;2;20;0;1;0;0
43900;64000;36;41;2;5;0;1;0;0
47000;48400;59;61;2;2;0;1;0;0
93000;100000;44;50;2;6;0;1;0;0
77500;102290;43;64;2;21;0;1;0;0
78000;102500;40;63;2;23;0;1;0;0
61000;104000;17;57;2;40;0;1;0;0
48000;48000;53;54;2;1;0;1;0;0
92500;125000;38;59;2;21;0;1;0;0
80900;92000;46;58;2;12;0;1;0;0
113000;125000;61;66;2;5;0;1;0;0
47000;75000;27;61;2;34;0;1;0;0
14800;22000;33;52;2;19;0;1;0;0
35000;68500;35;60;2;25;0;1;0;0
119500;193000;32;55;2;23;0;1;0;0
27800;33900;13;31;2;18;0;1;0;0
27100;38000;4;35;2;31;0;1;0;0
46400;48000;40;46;2;6;0;1;0;0
30000;54500;33;57;2;24;0;1;0;0
68700;105000;32;58;2;26;0;1;0;0
57530;79500;46;61;2;15;0;1;0;0
25500;25500;46;47;2;1;0;1;0;0
52900;66500;41;56;2;15;0;1;0;0
46900;56950;41;53;2;12;0;1;0;0
19000;24600;6;32;2;26;0;1;0;0
54000;58900;49;54;2;5;0;1;0;0
15000;10650;28;30;2;2;0;1;0;0
57000;40000;58;63;2;5;0;1;0;0
25000;43000;8;27;2;19;0;1;0;0
56400;69000;38;43;2;5;0;1;0;0
114160;139900;49;62;2;13;0;1;0;0
26900;28900;44;47;2;3;0;1;0;0
23000;28500;9;30;2;21;0;1;0;0
125000;205000;23;41;2;18;0;1;0;0
20500;26000;10;35;2;25;0;1;0;0
34000;38900;39;56;2;17;0;1;0;0
18300;40150;11;62;2;51;0;1;0;0
21800;24100;11;30;2;19;0;1;0;0
94750;112500;40;55;2;15;0;1;0;0
92900;120000;33;38;2;5;0;1;0;0
82000;140500;35;62;2;27;0;1;0;0
49800;54900;41;60;2;19;0;1;0;0
72190;76470;56;57;2;1;0;1;0;0
55700;95000;32;48;2;16;0;1;0;0
27700;33000;6;28;2;22;0;1;0;0
100000;130000;46;63;2;17;0;1;0;0
42700;49500;14;22;2;8;0;1;0;0
38700;40000;39;40;2;1;0;1;0;0
92600;142500;30;61;2;31;0;1;0;0
132500;177000;32;42;2;10;0;1;0;0
40500;95000;16;63;2;47;0;1;0;0
51900;79000;38;62;2;24;0;1;0;0
38500;60000;21;56;2;35;0;1;0;0
34500;52600;36;60;2;24;0;1;0;0
36000;50900;32;44;2;12;0;1;0;0
33500;39700;12;17;2;5;0;1;0;0
23200;34500;13;37;2;24;0;1;0;0
15000;21500;6;38;2;32;0;1;0;0
23600;30500;41;53;2;12;0;1;0;0
102500;105000;45;57;2;12;0;1;0;0
71100;80000;58;64;2;6;0;1;0;0
29100;33900;42;58;2;16;0;1;0;0
92500;102000;46;59;2;13;0;1;0;0
59700;64900;51;61;2;10;0;1;0;0
72900;118500;32;66;2;34;0;1;0;0
16000;13000;39;61;2;22;0;1;0;0
65900;78200;40;56;2;16;0;1;0;0
63000;81000;34;39;2;5;0;1;0;0
46400;47800;42;43;2;1;0;1;0;0
21500;27600;12;31;2;19;0;1;0;0
62500;110000;43;58;2;15;0;1;0;0
16500;24100;6;38;2;32;0;1;0;0
63100;84000;28;40;2;12;0;1;0;0
88000;100000;38;56;2;18;0;1;0;0
35500;40500;9;14;2;5;0;1;0;0
63000;76000;50;63;2;13;0;1;0;0
37000;47500;4;14;2;10;0;1;0;0
12500;30000;36;43;2;7;0;1;0;0
53500;54300;23;31;2;8;0;1;0;0
60000;90500;27;46;2;19;0;1;0;0
46000;59900;39;62;2;23;0;1;0;0
77900;72000;49;54;2;5;0;1;0;0
45000;72000;31;54;2;23;0;1;0;0
16500;27500;23;39;2;16;0;1;0;0
23600;29000;25;36;2;11;0;1;0;0
39600;44900;46;58;2;12;0;1;0;0
49100;52200;43;44;2;1;0;1;0;0
78500;97000;22;38;2;16;0;1;0;0
38300;44500;12;16;2;4;0;1;0;0
69900;112000;31;57;2;26;0;1;0;0
125000;129500;55;58;2;3;0;1;0;0
94900;107000;48;57;2;9;0;1;0;0
30000;45500;40;62;2;22;0;1;0;0
52810;58000;56;63;2;7;0;1;0;0
59000;78000;28;39;2;11;0;1;0;0
87000;123000;41;64;2;23;0;1;0;0
25500;27900;38;51;2;13;0;1;0;0
13000;17500;5;31;2;26;0;1;0;0
123360;133000;62;63;2;1;0;1;0;0
51400;70900;43;66;2;23;0;1;0;0
22500;25000;28;31;2;3;0;1;0;0
31200;49000;12;40;2;28;0;1;0;0
16800;25000;6;33;2;27;0;1;0;0
79900;93500;42;50;2;8;0;1;0;0
79000;118000;38;64;2;26;0;1;0;0
147000;170000;38;51;2;13;0;1;0;0
33600;70000;31;55;2;24;0;1;0;0
51500;64080;48;56;2;8;0;1;0;0
149900;180000;47;63;2;16;0;1;0;0
15900;40000;11;37;2;26;0;1;0;0
17500;17800;9;26;2;17;0;1;0;0
41100;71000;33;63;2;30;0;1;0;0
24600;25600;41;51;2;10;0;1;0;0
75600;93000;32;37;2;5;0;1;0;0
32000;43500;16;39;2;23;0;1;0;0
42900;52000;41;58;2;17;0;1;0;0
57000;64370;50;57;2;7;0;1;0;0
41000;44500;22;29;2;7;0;1;0;0
58300;70900;49;54;2;5;0;1;0;0
23500;45000;9;56;2;47;0;1;0;0
3650;3650;33;34;2;1;0;1;0;0
47600;51000;42;53;2;11;0;1;0;0
119250;166200;56;61;2;5;0;1;0;0
41500;46000;18;34;2;16;0;1;0;0
26000;36500;32;36;2;4;0;1;0;0
45000;49950;48;57;2;9;0;1;0;0
56500;77500;33;43;2;10;0;1;0;0
42500;46500;31;38;2;7;0;1;0;0
58700;70500;43;57;2;14;0;1;0;0
127500;127700;49;51;2;2;0;1;0;0
126900;139000;44;55;2;11;0;1;0;0
56470;58470;48;49;2;1;0;1;0;0
57200;62000;30;35;2;5;0;1;0;0
43500;44900;61;62;2;1;0;1;0;0
28500;37000;5;27;2;22;0;1;0;0
65000;112000;37;53;2;16;0;1;0;0
39000;62000;28;43;2;15;0;1;0;0
21200;34000;9;33;2;24;0;1;0;0
73500;133000;34;62;2;28;0;1;0;0
47400;56500;23;39;2;16;0;1;0;0
37500;55100;19;47;2;28;0;1;0;0
190600;210000;44;55;2;11;0;1;0;0
66500;70500;11;14;2;3;0;1;0;0
33200;43100;12;18;2;6;0;1;0;0
92900;109000;49;63;2;14;0;1;0;0
39020;48500;44;51;2;7;0;1;0;0
60000;71100;39;48;2;9;0;1;0;0
93000;127000;39;56;2;17;0;1;0;0
30700;38700;10;32;2;22;0;1;0;0
60000;94000;43;66;2;23;0;1;0;0
24700;35000;6;29;2;23;0;1;0;0
54500;78000;38;53;2;15;0;1;0;0
40000;45000;16;34;2;18;0;1;0;0
26300;30400;18;26;2;8;0;1;0;0
45700;53000;12;31;2;19;0;1;0;0
42200;75000;36;62;2;26;0;1;0;0
15100;23100;35;47;2;12;0;1;0;0
89900;155000;27;58;2;31;0;1;0;0
30500;62000;10;62;2;52;0;1;0;0
53500;76900;38;58;2;20;0;1;0;0
15200;24500;40;54;2;14;0;1;0;0
15700;22000;4;37;2;33;0;1;0;0
62900;72500;43;65;2;22;0;1;0;0
21500;42000;12;43;2;31;0;1;0;0
49000;69900;38;63;2;25;0;1;0;0
12000;20200;24;40;2;16;0;1;0;0
60900;74000;26;39;2;13;0;1;0;0
49900;51000;31;33;2;2;0;1;0;0
36800;45500;20;33;2;13;0;1;0;0
51100;49550;49;50;2;1;0;1;0;0
38500;50000;48;61;2;13;0;1;0;0
126900;140000;43;51;2;8;0;1;0;0
67110;102500;39;63;2;24;0;1;0;0
109000;117000;38;50;2;12;0;1;0;0
73000;81900;51;58;2;7;0;1;0;0
83470;99900;45;61;2;16;0;1;0;0
12500;16900;9;40;2;31;0;1;0;0
66500;72200;57;63;2;6;0;1;0;0
106000;163000;33;57;2;24;0;1;0;0
74000;77540;38;45;2;7;0;1;0;0
88450;90650;59;60;2;1;0;1;0;0
50600;72000;38;66;2;28;0;1;0;0
45500;57500;39;59;2;20;0;1;0;0
70900;78000;48;54;2;6;0;1;0;0
107700;165000;32;43;2;11;0;1;0;0
116000;130000;45;55;2;10;0;1;0;0
43300;49500;48;57;2;9;0;1;0;0
32500;75000;8;55;2;47;0;1;0;0
18900;36300;6;39;2;33;0;1;0;0
75000;98500;55;63;2;8;0;1;0;0
61000;102000;31;56;2;25;0;1;0;0
54500;52820;54;56;2;2;0;1;0;0
149800;149500;62;63;2;1;0;1;0;0
41500;57500;7;30;2;23;0;1;0;0
